No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
389,2.677050210243013,1.989894529429889,0.00011256020939918882,2.4432098437501217,5.512882861020736,99.74358974358975
390,2.6805150823545896,1.9871739342701293,0.00011232650606926415,2.4428807520805647,5.517352659589305,99.74424552429667
391,2.6837470185624275,1.9865141964548085,0.0001304941446055768,2.4402683916934964,5.518351639574504,99.74489795918367
392,2.689035307141154,1.9876874722669002,0.000187626711605381,2.4332462604222647,5.516197974187038,99.74554707379136
393,2.693920697945689,1.986856558898231,0.00022816800222760734,2.429131511810939,5.517458950891381,99.74619289340102
394,2.6943006663552804,1.9894129760102852,0.0002618747032596305,2.42561023794903,5.513145805940921,99.74683544303798
395,2.695950978529071,1.9899599844417957,0.0002877595962265438,2.4232178367468142,5.512185802285775,99.74747474747475
396,2.7002443134209093,1.9889630252380603,0.00032814381798288995,2.4199538491265566,5.513764694918794,99.74811083123426
397,2.6964938283518816,1.9923489773161382,0.0003256294913602767,2.419744876721064,5.508162158068977,99.74874371859298
398,2.696864340899717,1.9930205228154216,0.00033952550183593617,2.4185431970737996,5.5070277818226865,99.74937343358395
399,2.699114991189591,1.994561997397336,0.00039135653816995227,2.414333209999164,5.504399877883927,99.75
400,2.69685292471934,1.9944794042308907,0.0003600558689808064,2.4167855407148835,5.504582897206169,99.75062344139651
401,2.6966253814457617,1.9961760618262308,0.00038207740929999134,2.414967552852905,5.501746525288744,99.75124378109453
402,2.695505779403846,1.998760334734736,0.00040696928289329893,2.413007783135756,5.49744609134465,99.75186104218362
403,2.6987696903332847,1.9968875752862114,0.0004221694944945014,2.4118796592955967,5.500515748376232,99.75247524752476
404,2.702456370069503,1.9954006529047255,0.00045154066374305314,2.4098542033116357,5.502938911602909,99.75308641975309
405,2.7067428603854116,1.9941884630634785,0.0004971262864410409,2.4068863014166193,5.504901798095607,99.75369458128078
406,2.7071263191513966,1.995786441679481,0.0005295744222745124,2.40456500309912,5.502228990134638,99.75429975429975
407,2.709540138267771,1.992936626314265,0.0005213027480977862,2.4055116242753476,5.50695768649551,99.75490196078431
408,2.7108816065100867,1.9925756380180024,0.0005372974834612138,2.4045654411456776,5.507545258756309,99.75550122249389
409,2.711370954896542,1.9950585713065678,0.0005873243814925333,2.401072760544742,5.503397205781745,99.7560975609756
410,2.7100457911378353,1.9976830938312184,0.0006111297004072716,2.399281533725027,5.499036361004743,99.7566909975669
411,2.712565364660121,1.998285261515356,0.0006664496308288206,2.395975460046242,5.498014104531354,99.75728155339806
412,2.714999585420323,1.997266418597718,0.000691582213860198,2.3947040163686526,5.499693546963263,99.75786924939467
413,2.7158735201954274,1.9972287381005003,0.0007070650991930241,2.3938556207917068,5.499751604182755,99.7584541062802
414,2.7133696461520804,1.9989615096625821,0.0006938289214443654,2.394342583455673,5.496884470643603,99.75903614457832
415,2.71607789039037,1.9986447697117533,0.0007381393698810475,2.391953243575216,5.4973972267587445,99.75961538461539
416,2.71936226243947,2.0000828222316818,0.0008310959625059869,2.3868902172800723,5.495002178273019,99.76019184652279
417,2.715352618101427,2.00197488890898,0.0007909922551767702,2.388719365873155,5.491872605949024,99.76076555023924
418,2.710503313989907,2.002263636225035,0.000705955155923556,2.3933294768212656,5.491416230654008,99.76133651551312
