no,x,y,z,begin
23,0.513294,-0.118447,0.00167616,normal
24,0.535508,-0.0810192,0.0115379,normal
25,0.530565,-0.0354427,0.00918366,normal
26,0.515108,-0.164919,-0.0402985,normal
27,0.52722,-0.12975,-0.0423977,normal
28,0.538719,-0.0948094,-0.0362518,normal
29,0.533629,-0.0210874,-0.0322399,normal
30,0.513501,-0.164571,-0.0890735,normal
31,0.537508,-0.135646,-0.0897207,normal
32,0.526426,-0.406731,-0.146469,normal
33,0.535502,-0.393856,-0.14267,normal
34,0.497214,-0.0607237,-0.141281,normal
35,0.506743,-0.0423446,-0.137084,normal
no,x,y,z,end
no,x,y,z,begin
0,1.01128,-0.213793,0.0304751,normal
1,1.00821,-0.191511,0.023827,normal
2,1.00339,-0.218846,0.0204562,normal
3,0.99578,-0.204709,0.0192002,normal
4,0.919589,-0.260798,-0.00683686,normal
5,0.913429,-0.275181,-0.0202488,normal
6,0.914821,-0.264735,-0.021729,normal
7,0.909675,-0.277106,-0.01838,normal
8,0.909722,-0.261737,-0.0102807,normal
9,0.91056,-0.277186,-0.023072,normal
10,0.91139,-0.275118,-0.0258105,normal
11,0.51753,0.46044,0.544329,normal
12,0.517666,0.462735,0.516335,normal
13,0.547821,-0.0650916,-0.00695644,normal
14,0.546123,-0.0444262,-0.0104139,normal
15,0.549495,-0.109991,-0.0634693,normal
16,0.556076,-0.0711195,-0.046016,normal
17,0.550984,-0.03554,-0.0464644,normal
18,0.552154,-0.111076,-0.0872583,normal
19,0.566107,-0.0759836,-0.0868432,normal
20,0.56063,-0.0278045,-0.0874158,normal
21,0.475535,0.458986,0.545604,normal
22,0.481077,0.465277,0.505711,normal
23,0.470175,0.481015,0.475589,normal
24,0.457008,0.493611,0.463767,normal
25,0.499073,-0.0685302,0.139992,normal
26,0.496284,-0.0540649,0.137375,normal
27,0.507792,-0.077,0.105894,normal
28,0.502489,-0.0461688,0.104563,normal
29,0.504118,-0.110593,0.0490121,normal
30,0.522112,-0.0790614,0.0573622,normal
31,0.517259,-0.0404929,0.0561478,normal
32,0.506473,-0.164269,-0.0133133,normal
33,0.513175,-0.118627,0.00156996,normal
34,0.53539,-0.0811196,0.0116392,normal
35,0.530329,-0.0355328,0.00970142,normal
36,0.514946,-0.165409,-0.0400811,normal
37,0.527096,-0.129935,-0.0420827,normal
38,0.538563,-0.0945729,-0.035678,normal
39,0.534273,-0.0206652,-0.0330501,normal
40,0.513481,-0.164854,-0.0888499,normal
41,0.536709,-0.136683,-0.0905573,normal
42,0.49713,-0.0601205,-0.140797,normal
43,0.50555,-0.0405613,-0.139114,normal
no,x,y,z,end
no,x,y,z,begin
0,0.917253,-0.275391,-0.0165445,normal
1,0.921128,-0.259693,-0.00778981,normal
2,0.914878,-0.276308,-0.0212535,normal
3,0.914787,-0.264444,-0.0214765,normal
4,0.91014,-0.276648,-0.0185985,normal
5,0.909984,-0.262606,-0.0051156,normal
6,0.909598,-0.268107,-0.0258079,normal
7,0.519181,0.460954,0.549807,normal
8,0.517708,0.462733,0.516411,normal
9,0.54769,-0.0647401,-0.00685087,normal
10,0.546977,-0.0444778,-0.0084196,normal
11,0.549194,-0.10616,-0.064982,normal
12,0.556555,-0.0708646,-0.0457008,normal
13,0.552104,-0.0356096,-0.0468169,normal
14,0.552507,-0.110703,-0.0877393,normal
15,0.566384,-0.0761575,-0.0871048,normal
16,0.561708,-0.0278219,-0.0872569,normal
17,0.480311,0.461369,0.550546,normal
18,0.481219,0.464902,0.505892,normal
19,0.505868,-0.0896035,0.474141,normal
20,0.470693,0.481062,0.475603,normal
21,0.457725,0.493603,0.463805,normal
22,0.499518,-0.069282,0.139386,normal
23,0.496444,-0.0514071,0.137559,normal
24,0.507764,-0.076926,0.106005,normal
25,0.503384,-0.0461525,0.105876,normal
26,0.504401,-0.110706,0.0478454,normal
27,0.522054,-0.0791279,0.0573295,normal
28,0.518579,-0.0405407,0.0563132,normal
29,0.507335,-0.164406,-0.0135917,normal
30,0.513209,-0.119029,0.00121045,normal
31,0.535487,-0.0811665,0.0115345,normal
32,0.530643,-0.0352176,0.00995801,normal
33,0.515608,-0.164357,-0.040391,normal
34,0.527535,-0.129476,-0.0427307,normal
35,0.538715,-0.0948924,-0.0364871,normal
36,0.533798,-0.0213603,-0.0329398,normal
37,0.513785,-0.164065,-0.088862,normal
38,0.536932,-0.136376,-0.0898762,normal
39,0.49755,-0.0604144,-0.141562,normal
40,0.507859,-0.0409757,-0.138595,normal
no,x,y,z,end
no,x,y,z,begin
0,0.963827,-0.142013,0.0166725,normal
1,0.921424,-0.258386,-0.00335033,normal
2,0.923416,-0.177681,0.0133032,normal
3,0.924451,-0.167274,0.00624953,normal
4,0.905046,0.267244,0.00479878,normal
5,0.901568,0.280259,-0.00891426,normal
6,0.913313,-0.275699,-0.0226307,normal
7,0.914364,-0.264271,-0.0214248,normal
8,0.899094,-0.286533,-0.0138201,normal
9,0.910116,-0.261142,-0.0110409,normal
10,0.911027,-0.276939,-0.0260222,normal
11,0.909193,-0.267023,-0.0257167,normal
12,0.70206,0.250081,-0.0491996,normal
13,0.696811,0.264973,-0.0514162,normal
14,0.726474,-0.395128,-0.0988897,normal
15,0.735874,-0.382345,-0.0890258,normal
16,0.699238,-0.449229,-0.111868,normal
17,0.703409,-0.417487,-0.101678,normal
18,0.715407,-0.382702,-0.0949011,normal
19,0.631313,-0.513675,-0.125236,normal
20,0.519362,0.460979,0.549077,normal
21,0.517844,0.462715,0.515522,normal
22,0.547766,-0.0642712,-0.00741859,normal
23,0.546912,-0.0445157,-0.00771195,normal
24,0.549696,-0.109163,-0.0640694,normal
25,0.556425,-0.07106,-0.0460533,normal
26,0.55205,-0.0354641,-0.0468772,normal
27,0.552676,-0.110465,-0.0879686,normal
28,0.566011,-0.0760571,-0.0869356,normal
29,0.561434,-0.0278383,-0.0874559,normal
30,0.5897,-0.563115,-0.13581,normal
31,0.59892,-0.533003,-0.131608,normal
32,0.4811,0.439482,0.545083,normal
33,0.47925,0.46155,0.549514,normal
34,0.480945,0.46456,0.506102,normal
35,0.505653,-0.090513,0.474532,normal
36,0.471547,0.480338,0.475559,normal
37,0.456738,0.493498,0.465209,normal
38,0.499237,-0.068891,0.139503,normal
39,0.496493,-0.0503439,0.138609,normal
40,0.507912,-0.076807,0.106318,normal
41,0.503461,-0.0459737,0.106038,normal
42,0.504459,-0.110976,0.0472475,normal
43,0.52221,-0.0790806,0.0572363,normal
44,0.518061,-0.0405957,0.0560834,normal
45,0.506798,-0.163848,-0.0131679,normal
46,0.513239,-0.11838,0.00148933,normal
47,0.535603,-0.0811099,0.0113748,normal
48,0.530507,-0.0348278,0.0102169,normal
49,0.515405,-0.164702,-0.0408876,normal
50,0.527403,-0.129799,-0.0422325,normal
51,0.539022,-0.094444,-0.0356117,normal
52,0.534435,-0.0213137,-0.0326631,normal
53,0.513521,-0.164977,-0.0890824,normal
54,0.536786,-0.136344,-0.089961,normal
55,0.548537,-0.572045,-0.141696,normal
56,0.568349,-0.536263,-0.134752,normal
57,0.498097,-0.0606542,-0.140223,normal
58,0.50905,-0.04176,-0.137997,normal
no,x,y,z,end
no,x,y,z,begin
0,0.956973,0.0630644,0.0327095,normal
1,0.957781,0.060692,0.0236702,normal
2,0.863678,-0.284789,-0.00108065,normal
3,0.865596,-0.271675,-0.0155594,normal
4,0.864961,-0.265794,-0.0352048,normal
5,0.85848,-0.290232,-0.00550216,normal
6,0.859559,-0.265484,-0.0142172,normal
7,0.859457,-0.273572,-0.0340415,normal
8,0.520485,0.46073,0.548783,normal
9,0.517437,0.462913,0.515327,normal
10,0.547666,-0.0643633,-0.00675158,normal
11,0.547034,-0.044572,-0.00805821,normal
12,0.549622,-0.110592,-0.0632304,normal
13,0.556175,-0.0711304,-0.0458716,normal
14,0.552239,-0.0355028,-0.0469281,normal
15,0.552537,-0.110518,-0.0872081,normal
16,0.566074,-0.0759259,-0.0867516,normal
17,0.561481,-0.0282369,-0.0868441,normal
18,0.480624,0.460746,0.547549,normal
19,0.480952,0.464773,0.505893,normal
20,0.505943,-0.089559,0.473397,normal
21,0.472465,0.480212,0.475174,normal
22,0.45691,0.493752,0.463589,normal
23,0.498894,-0.0681922,0.138832,normal
24,0.496283,-0.0518646,0.138165,normal
25,0.507817,-0.0766855,0.105923,normal
26,0.50344,-0.0459143,0.1058,normal
27,0.504475,-0.110798,0.0465248,normal
28,0.522161,-0.0790121,0.0572995,normal
29,0.517736,-0.0403544,0.0562671,normal
30,0.506879,-0.164264,-0.0132939,normal
31,0.51335,-0.118755,0.00135037,normal
32,0.535311,-0.0813442,0.0115951,normal
33,0.531277,-0.035237,0.0100112,normal
34,0.515495,-0.164412,-0.0405984,normal
35,0.526973,-0.130141,-0.0418007,normal
36,0.538603,-0.0946695,-0.0357375,normal
37,0.533996,-0.0214442,-0.0327868,normal
38,0.513522,-0.164611,-0.0888693,normal
39,0.53684,-0.136315,-0.0899599,normal
40,0.498162,-0.0602062,-0.140677,normal
41,0.507376,-0.0415584,-0.136858,normal
no,x,y,z,end
no,x,y,z,begin
0,0.977445,-0.279404,0.00797217,normal
1,0.974527,-0.261658,0.00956109,normal
2,0.926322,-0.299786,0.0111681,normal
3,0.90387,-0.126733,0.00498924,normal
4,0.906312,-0.117719,0.00622429,normal
5,0.880085,0.246062,-0.000959948,normal
6,0.872311,0.250693,-0.0211195,normal
7,0.893427,-0.328008,0.00710203,normal
8,0.902997,-0.314763,0.00798638,normal
9,0.859935,-0.243052,0.00379252,normal
10,0.898072,-0.117388,0.0123015,normal
11,0.867524,0.25421,-0.00994144,normal
12,0.871074,0.250388,-0.0224271,normal
13,0.851372,-0.237334,-0.00529587,normal
14,0.845807,-0.22841,-0.00964189,normal
15,0.845955,-0.227766,-0.0209644,normal
16,0.759273,-0.241014,-0.0374274,normal
17,0.759799,-0.234782,-0.0370713,normal
18,0.72264,0.240465,-0.0530892,normal
19,0.741793,-0.24597,-0.0553693,normal
20,0.736336,-0.236676,-0.0587133,normal
21,0.702426,0.251213,-0.0496363,normal
22,0.703597,0.264057,-0.0458404,normal
23,0.731988,-0.250601,-0.073286,normal
24,0.519474,0.460975,0.549577,normal
25,0.517618,0.462892,0.515211,normal
26,0.547649,-0.0645976,-0.00707017,normal
27,0.547088,-0.0443837,-0.00775033,normal
28,0.549583,-0.110128,-0.0640613,normal
29,0.556162,-0.0711007,-0.0456753,normal
30,0.552166,-0.0352422,-0.0466477,normal
31,0.552468,-0.11001,-0.0880312,normal
32,0.566222,-0.0759474,-0.0868102,normal
33,0.561827,-0.0282082,-0.0873067,normal
34,0.478157,0.460696,0.544982,normal
35,0.481216,0.464737,0.505858,normal
36,0.505038,-0.0895258,0.473517,normal
37,0.471855,0.480526,0.475141,normal
38,0.457725,0.493603,0.463805,normal
39,0.498994,-0.0682039,0.13884,normal
40,0.496691,-0.0506157,0.137711,normal
41,0.507587,-0.0767673,0.106089,normal
42,0.503656,-0.0459618,0.105752,normal
43,0.50442,-0.11069,0.0484808,normal
44,0.522167,-0.0791184,0.0573182,normal
45,0.518435,-0.0406031,0.0562015,normal
46,0.506713,-0.16263,-0.0135881,normal
47,0.513469,-0.118587,0.00152822,normal
48,0.535468,-0.0811606,0.011432,normal
49,0.530652,-0.0348619,0.0100202,normal
50,0.514608,-0.165327,-0.0399725,normal
51,0.527525,-0.129709,-0.0423194,normal
52,0.538851,-0.0949377,-0.0363057,normal
53,0.534131,-0.0213024,-0.031916,normal
54,0.513802,-0.1647,-0.0885616,normal
55,0.537189,-0.135741,-0.0895188,normal
56,0.499267,-0.061017,-0.141184,normal
57,0.507604,-0.0415986,-0.137161,normal
no,x,y,z,end
no,x,y,z,begin
0,0.979482,0.16953,0.0316647,normal
1,0.979226,0.17105,0.0270363,normal
2,0.967344,0.164696,0.0307453,normal
3,0.962334,0.163696,0.021247,normal
4,0.935311,0.179577,0.0123606,normal
5,0.905406,-0.12643,0.00373454,normal
6,0.905337,-0.11628,0.00443448,normal
7,0.913633,0.174494,0.0192169,normal
8,0.919034,0.184941,0.0183996,normal
9,0.864906,-0.283741,-0.00709876,normal
10,0.865308,-0.274912,-0.0160686,normal
11,0.898385,-0.115495,0.008755,normal
12,0.871507,-0.283784,-0.0219804,normal
13,0.86447,-0.266881,-0.0361703,normal
14,0.859758,-0.28658,-0.00450179,normal
15,0.859676,-0.279032,0.00141019,normal
16,0.859104,-0.273422,-0.0323839,normal
17,0.520706,0.46095,0.545713,normal
18,0.518562,0.462664,0.515603,normal
19,0.547692,-0.0643455,-0.00739191,normal
20,0.546889,-0.0445819,-0.00789355,normal
21,0.549749,-0.111268,-0.0639991,normal
22,0.556112,-0.0710444,-0.0459327,normal
23,0.552109,-0.0359031,-0.0465712,normal
24,0.552756,-0.110976,-0.0878576,normal
25,0.566095,-0.0758532,-0.086778,normal
26,0.561243,-0.0276991,-0.0872716,normal
27,0.471125,0.442158,0.546735,normal
28,0.480483,0.45968,0.543434,normal
29,0.481211,0.465093,0.505997,normal
30,0.50562,-0.0904696,0.475067,normal
31,0.471101,0.480687,0.475559,normal
32,0.457542,0.493466,0.465193,normal
33,0.499165,-0.0691235,0.139162,normal
34,0.496732,-0.0512921,0.137853,normal
35,0.507919,-0.0765488,0.106052,normal
36,0.50352,-0.0458838,0.105816,normal
37,0.504648,-0.110687,0.0473129,normal
38,0.522007,-0.0790631,0.0573454,normal
39,0.517834,-0.0404707,0.0561495,normal
40,0.506498,-0.163933,-0.0133309,normal
41,0.513186,-0.118479,0.00161149,normal
42,0.535583,-0.081118,0.0115121,normal
43,0.530591,-0.0348213,0.00995935,normal
44,0.515397,-0.164688,-0.039492,normal
45,0.52692,-0.129871,-0.0420397,normal
46,0.538758,-0.0945516,-0.0361255,normal
47,0.534685,-0.0207412,-0.0337739,normal
48,0.513535,-0.164601,-0.0890366,normal
49,0.536762,-0.136716,-0.0901346,normal
50,0.511537,-0.062122,-0.140894,normal
51,0.505942,-0.0417024,-0.137478,normal
no,x,y,z,end
no,x,y,z,begin
0,0.993682,-0.152976,0.0482836,normal
1,0.969412,-0.172566,0.025444,normal
2,0.968456,-0.146373,0.0187597,normal
3,0.879154,0.246397,-0.00178148,normal
4,0.864783,-0.284123,-0.00410023,normal
5,0.865261,-0.274874,-0.0164115,normal
6,0.867754,0.254529,-0.0091435,normal
7,0.871376,-0.284173,-0.0214757,normal
8,0.865177,-0.265669,-0.0349503,normal
9,0.85933,-0.288388,-0.00549537,normal
10,0.859594,-0.279032,-0.014594,normal
11,0.861495,-0.27925,-0.0383548,normal
12,0.859515,-0.273328,-0.0330815,normal
13,0.520198,0.460733,0.548381,normal
14,0.518856,0.462408,0.515975,normal
15,0.547538,-0.0643553,-0.00653636,normal
16,0.547102,-0.0448546,-0.00792252,normal
17,0.549713,-0.109823,-0.0645095,normal
18,0.556448,-0.070937,-0.0459256,normal
19,0.551992,-0.0356894,-0.0465596,normal
20,0.552907,-0.110145,-0.0882314,normal
21,0.565998,-0.0763123,-0.0872627,normal
22,0.561115,-0.0278452,-0.0869783,normal
23,0.480427,0.459512,0.54257,normal
24,0.481545,0.465008,0.506012,normal
25,0.507451,-0.0889115,0.473678,normal
26,0.470739,0.481142,0.475456,normal
27,0.457725,0.493603,0.463805,normal
28,0.498535,-0.0691324,0.138543,normal
29,0.496749,-0.0506481,0.137747,normal
30,0.507536,-0.0769369,0.105864,normal
31,0.503527,-0.0461133,0.105692,normal
32,0.504813,-0.110689,0.0480275,normal
33,0.522115,-0.0790796,0.0573925,normal
34,0.517841,-0.0403947,0.0562013,normal
35,0.507189,-0.163706,-0.0129461,normal
36,0.513167,-0.118359,0.00175905,normal
37,0.535448,-0.0815379,0.0117598,normal
38,0.530689,-0.0348694,0.00973678,normal
39,0.514916,-0.164485,-0.0402397,normal
40,0.527313,-0.129831,-0.0420539,normal
41,0.538856,-0.0945418,-0.0357216,normal
42,0.534162,-0.0207151,-0.0336765,normal
43,0.513474,-0.164869,-0.0886833,normal
44,0.536988,-0.135962,-0.089818,normal
45,0.497723,-0.0603209,-0.139978,normal
46,0.509937,-0.0411941,-0.137317,normal
no,x,y,z,end
no,x,y,z,begin
0,0.93843,-0.181843,0.0357954,normal
1,0.94047,-0.168244,0.0355965,normal
2,0.924584,-0.179447,0.0157316,normal
3,0.923903,-0.167168,0.00690459,normal
4,0.879681,0.245994,-0.00138046,normal
5,0.868241,0.254043,-0.00946902,normal
6,0.863447,0.258383,-0.0210823,normal
7,0.725158,-0.397818,-0.100873,normal
8,0.736336,-0.381309,-0.0888919,normal
9,0.704049,-0.416549,-0.103158,normal
10,0.71427,-0.386631,-0.096081,normal
11,0.51895,0.46138,0.54918,normal
12,0.519453,0.462175,0.516809,normal
13,0.547924,-0.0640532,-0.00634469,normal
14,0.547511,-0.044846,-0.0079069,normal
15,0.549386,-0.107263,-0.064626,normal
16,0.556369,-0.0710412,-0.045805,normal
17,0.551875,-0.0352143,-0.0467402,normal
18,0.552342,-0.110839,-0.0887371,normal
19,0.566132,-0.0760227,-0.086811,normal
20,0.561872,-0.0285251,-0.0866708,normal
21,0.481918,0.460883,0.54745,normal
22,0.481704,0.465052,0.506,normal
23,0.504905,-0.0896754,0.474618,normal
24,0.471495,0.48066,0.47509,normal
25,0.457221,0.493695,0.464652,normal
26,0.498888,-0.0664998,0.141396,normal
27,0.496558,-0.0531104,0.141634,normal
28,0.507969,-0.0765849,0.105917,normal
29,0.503703,-0.0460347,0.105773,normal
30,0.504701,-0.110769,0.0473682,normal
31,0.522368,-0.0790987,0.0573526,normal
32,0.518525,-0.0404792,0.0560392,normal
33,0.507088,-0.163202,-0.0131976,normal
34,0.513468,-0.118636,0.00119236,normal
35,0.535498,-0.0815924,0.0117061,normal
36,0.530763,-0.0350506,0.00997108,normal
37,0.514869,-0.164962,-0.0404631,normal
38,0.527558,-0.129512,-0.0424285,normal
39,0.538845,-0.0945835,-0.0357776,normal
40,0.53385,-0.0210469,-0.032556,normal
41,0.513914,-0.164458,-0.0891372,normal
42,0.537077,-0.136287,-0.0898032,normal
43,0.515207,-0.0632515,-0.141082,normal
44,0.505993,-0.0419635,-0.13754,normal
no,x,y,z,end
no,x,y,z,begin
0,0.918944,-0.300435,-0.000339717,normal
1,0.922876,-0.17735,0.0125777,normal
2,0.922957,-0.166438,0.00541924,normal
3,0.905333,0.267041,0.00540075,normal
4,0.902047,0.280036,-0.00838464,normal
5,0.893488,-0.327258,0.00578333,normal
6,0.893719,-0.305066,0.00233026,normal
7,0.865382,-0.275311,-0.0160942,normal
8,0.871653,-0.283642,-0.0214436,normal
9,0.864932,-0.265467,-0.0357631,normal
10,0.83005,0.202398,-0.0262529,normal
11,0.858351,-0.290274,-0.010131,normal
12,0.859694,-0.279032,0.00483966,normal
13,0.85924,-0.273102,-0.0314765,normal
14,0.79882,0.207637,-0.0302613,normal
15,0.791308,0.222354,-0.0411237,normal
16,0.520152,0.461102,0.549425,normal
17,0.519561,0.462063,0.517408,normal
18,0.547825,-0.0639409,-0.00629291,normal
19,0.547141,-0.044867,-0.00701407,normal
20,0.5493,-0.105365,-0.0648466,normal
21,0.556711,-0.0708583,-0.0460591,normal
22,0.552503,-0.0363329,-0.0465929,normal
23,0.552393,-0.110672,-0.0878243,normal
24,0.56611,-0.0760925,-0.0868996,normal
25,0.561523,-0.0278619,-0.0873187,normal
26,0.574964,-0.448717,-0.166853,normal
27,0.542709,-0.0163049,-0.141253,normal
28,0.574112,-0.437945,-0.171835,normal
29,0.478067,0.460109,0.544894,normal
30,0.482168,0.464876,0.505943,normal
31,0.506908,-0.0887205,0.472981,normal
32,0.472437,0.480296,0.475086,normal
33,0.45816,0.49318,0.464002,normal
34,0.498718,-0.0673638,0.140089,normal
35,0.496889,-0.0526028,0.1404,normal
36,0.507673,-0.0770177,0.106021,normal
37,0.503933,-0.046225,0.105516,normal
38,0.50455,-0.110943,0.0474069,normal
39,0.522095,-0.0791019,0.0573072,normal
40,0.518433,-0.0404925,0.0559862,normal
41,0.506734,-0.163684,-0.0134385,normal
42,0.513327,-0.118571,0.00156586,normal
43,0.535466,-0.0816475,0.0115886,normal
44,0.530141,-0.0345632,0.0100406,normal
45,0.515116,-0.165158,-0.0407668,normal
46,0.527499,-0.12953,-0.0427436,normal
47,0.539039,-0.0943819,-0.0358356,normal
48,0.534706,-0.0206041,-0.0347594,normal
49,0.513476,-0.164418,-0.0890524,normal
50,0.536877,-0.136421,-0.0901836,normal
51,0.529393,-0.508232,-0.165206,normal
52,0.546917,-0.477706,-0.159755,normal
53,0.565604,-0.449161,-0.16429,normal
54,0.5021,-0.0600158,-0.141084,normal
55,0.516165,-0.0346329,-0.140167,normal
56,0.530569,-0.00123229,-0.142921,normal
57,0.529742,-0.508111,-0.17533,normal
58,0.536815,-0.467991,-0.169125,normal
59,0.550806,-0.448326,-0.174442,normal
no,x,y,z,end
no,x,y,z,begin
0,0.917905,-0.258519,-0.0106889,normal
1,0.904214,0.266911,0.00586806,normal
2,0.90193,0.279413,-0.00541161,normal
3,0.913205,-0.275566,-0.0208769,normal
4,0.914336,-0.264942,-0.0216036,normal
5,0.909107,-0.277077,-0.0171582,normal
6,0.911043,-0.273902,-0.016569,normal
7,0.908122,-0.28009,-0.0203016,normal
8,0.91139,-0.275118,-0.0258105,normal
9,0.519129,0.461075,0.548777,normal
10,0.517239,0.462976,0.515437,normal
11,0.547846,-0.0637909,-0.00678959,normal
12,0.547225,-0.0447152,-0.00731538,normal
13,0.549529,-0.108393,-0.0642351,normal
14,0.55662,-0.0707558,-0.0460128,normal
15,0.552455,-0.0356068,-0.0468717,normal
16,0.552189,-0.110901,-0.0888001,normal
17,0.566222,-0.0760098,-0.0866786,normal
18,0.562073,-0.0283288,-0.0874735,normal
19,0.590577,-0.562518,-0.135774,normal
20,0.59596,-0.532874,-0.13138,normal
21,0.577142,-0.0296549,-0.119687,normal
22,0.482135,0.440706,0.545142,normal
23,0.477476,0.460999,0.549476,normal
24,0.481158,0.464772,0.50603,normal
25,0.506009,-0.0891247,0.47317,normal
26,0.470865,0.480785,0.475638,normal
27,0.457257,0.49326,0.46509,normal
28,0.499764,-0.0675659,0.140369,normal
29,0.497196,-0.0512814,0.138439,normal
30,0.508141,-0.0769108,0.105984,normal
31,0.503986,-0.0461213,0.105964,normal
32,0.504472,-0.110919,0.0476487,normal
33,0.522305,-0.0791324,0.0572857,normal
34,0.518171,-0.0406155,0.0561218,normal
35,0.506975,-0.164215,-0.0133849,normal
36,0.513437,-0.118621,0.00136659,normal
37,0.535542,-0.0814424,0.0114844,normal
38,0.530335,-0.0347417,0.0100996,normal
39,0.514773,-0.165226,-0.0407363,normal
40,0.527332,-0.129689,-0.0423459,normal
41,0.538952,-0.0943226,-0.0362158,normal
42,0.534617,-0.0213256,-0.0327009,normal
43,0.514023,-0.164935,-0.0885221,normal
44,0.53685,-0.136525,-0.0899307,normal
45,0.556628,-0.571356,-0.139885,normal
46,0.568825,-0.536507,-0.135306,normal
47,0.527284,-0.409642,-0.150399,normal
48,0.53456,-0.394788,-0.143638,normal
49,0.500316,-0.0601698,-0.1409,normal
50,0.50774,-0.0419945,-0.137717,normal
no,x,y,z,end
no,x,y,z,begin
0,0.980763,-0.150221,0.032517,normal
1,0.969344,-0.172808,0.0261301,normal
2,0.970757,-0.147925,0.0192657,normal
3,0.725067,-0.397136,-0.101083,normal
4,0.730464,-0.371525,-0.0877743,normal
5,0.620342,0.396164,0.511598,normal
6,0.61744,0.409267,0.520743,normal
7,0.699626,-0.448891,-0.111618,normal
8,0.704809,-0.415309,-0.10254,normal
9,0.715528,-0.370373,-0.0881213,normal
10,0.636323,0.394387,-0.107198,normal
11,0.628504,0.411708,-0.105491,normal
12,0.609617,0.412985,0.517666,normal
13,0.588169,0.421322,-0.105671,normal
14,0.520788,0.461142,0.546744,normal
15,0.517244,0.463137,0.514026,normal
16,0.547309,-0.064085,-0.00651094,normal
17,0.545766,-0.0445034,-0.00981331,normal
18,0.549678,-0.110795,-0.0635914,normal
19,0.556311,-0.0709979,-0.0457903,normal
20,0.550836,-0.0356627,-0.0464087,normal
21,0.551985,-0.110614,-0.0886183,normal
22,0.566182,-0.0759365,-0.0868457,normal
23,0.560664,-0.0279073,-0.0873049,normal
24,0.478717,0.459987,0.543205,normal
25,0.480432,0.464868,0.506049,normal
26,0.505794,-0.0904761,0.475162,normal
27,0.471381,0.481127,0.47601,normal
28,0.457734,0.493603,0.465552,normal
29,0.499323,-0.0695372,0.139036,normal
30,0.496088,-0.0541646,0.136805,normal
31,0.507688,-0.0767244,0.106047,normal
32,0.502553,-0.0461879,0.104143,normal
33,0.50458,-0.110973,0.0472608,normal
34,0.522046,-0.0790765,0.0572938,normal
35,0.517078,-0.040558,0.0560411,normal
36,0.506397,-0.164025,-0.0133363,normal
37,0.513226,-0.118653,0.00140962,normal
38,0.535439,-0.081491,0.0114455,normal
39,0.530342,-0.0354231,0.00960241,normal
40,0.515185,-0.164702,-0.040427,normal
41,0.527068,-0.129841,-0.0422101,normal
42,0.538707,-0.0947981,-0.036246,normal
43,0.53358,-0.0208682,-0.0328993,normal
44,0.513521,-0.164314,-0.0888996,normal
45,0.536796,-0.136546,-0.0895386,normal
46,0.49858,-0.0602159,-0.140578,normal
47,0.508034,-0.0417843,-0.135905,normal
no,x,y,z,end
no,x,y,z,begin
0,0.914037,-0.277281,-0.0113913,normal
1,0.91929,-0.259186,-0.00660504,normal
2,0.927676,-0.17569,0.00700195,normal
3,0.922444,-0.165306,0.00496563,normal
4,0.880212,0.245428,-0.000697955,normal
5,0.913132,-0.275694,-0.0205621,normal
6,0.914312,-0.265181,-0.0215626,normal
7,0.873151,0.24962,-0.0200216,normal
8,0.909539,-0.276628,-0.0181032,normal
9,0.909774,-0.26061,-0.0119046,normal
10,0.867146,0.255018,-0.00916894,normal
11,0.91147,-0.276167,-0.025811,normal
12,0.630354,-0.51427,-0.12563,normal
13,0.519461,0.461547,0.549358,normal
14,0.51776,0.462934,0.515779,normal
15,0.547968,-0.0648517,-0.00814213,normal
16,0.545755,-0.044259,-0.0104911,normal
17,0.549362,-0.108324,-0.0645718,normal
18,0.556342,-0.07088,-0.0458575,normal
19,0.551325,-0.0362363,-0.0462816,normal
20,0.552595,-0.110418,-0.0881272,normal
21,0.565904,-0.07614,-0.0869279,normal
22,0.561185,-0.0280938,-0.0876637,normal
23,0.589251,-0.562843,-0.137134,normal
24,0.6015,-0.531744,-0.130227,normal
25,0.555144,-0.0198088,-0.133222,normal
26,0.483188,0.45987,0.543202,normal
27,0.481697,0.46513,0.505566,normal
28,0.507439,-0.0887124,0.473731,normal
29,0.470788,0.480899,0.475401,normal
30,0.457032,0.493362,0.464766,normal
31,0.498773,-0.0692049,0.139076,normal
32,0.496303,-0.0539642,0.136607,normal
33,0.50777,-0.0767236,0.106133,normal
34,0.50224,-0.0462364,0.103888,normal
35,0.504572,-0.110927,0.0469576,normal
36,0.522008,-0.0790889,0.0573214,normal
37,0.51672,-0.0406792,0.0560452,normal
38,0.507154,-0.163991,-0.0130402,normal
39,0.513243,-0.118592,0.00166601,normal
40,0.535746,-0.0807236,0.0113095,normal
41,0.53019,-0.0355589,0.00954412,normal
42,0.515746,-0.164492,-0.0403803,normal
43,0.527656,-0.129667,-0.0424283,normal
44,0.538793,-0.0947842,-0.03636,normal
45,0.533787,-0.0202632,-0.0348893,normal
46,0.513648,-0.164681,-0.0890921,normal
47,0.536828,-0.136384,-0.089377,normal
48,0.54915,-0.568203,-0.143572,normal
49,0.566122,-0.540442,-0.134456,normal
50,0.513929,-0.0634797,-0.141259,normal
51,0.515532,-0.0337812,-0.139064,normal
52,0.533489,-0.001275,-0.139803,normal
no,x,y,z,end
no,x,y,z,begin
